cell_id,area,perimeter,centroid_x,centroid_y,eccentricity,solidity,extent,major_axis_length,minor_axis_length,orientation,equivalent_diameter,convex_area,filled_area,euler_number,feret_diameter_max,num_neighbors,junctions_3_cell,junctions_4_cell,junctions_5_cell,junctions_6_cell,junctions_7_cell,junctions_8plus_cell,total_junctions
83,840.0,118.05382386916237,1210.307142857143,34.97142857142857,0.7009754057363099,0.9354120267260579,0.625,39.65013499483456,28.277899214882332,-0.3237215596396425,32.703535245865034,898.0,840.0,1,42.720018726587654,8,0,1,1,3,0,0,5
84,571.0,100.11879502661797,1549.1803852889668,30.614711033274958,0.708952585740597,0.9485049833887044,0.5715715715715716,33.64406007457851,23.727680136856616,1.4462983704855252,26.963304323539017,602.0,571.0,1,37.656340767525464,4,1,3,2,1,0,0,7
85,2092.0,186.16652224137044,1818.9847036328872,41.22466539196941,0.7948575199906674,0.9636112390603409,0.6545682102628285,67.09363565535702,40.71215733168589,1.3668304335088313,51.61024246780827,2171.0,2092.0,1,68.65857557508748,9,3,3,4,0,0,0,10
86,342.0,73.94112549695429,194.08187134502924,30.342105263157894,0.693391333675506,0.9144385026737968,0.6465028355387523,25.12104180818016,18.101248299665794,1.0102097240651,20.867389014906145,374.0,342.0,1,26.92582403567252,4,0,0,2,1,1,0,4
87,366.0,82.7634559672906,1237.0136612021859,27.546448087431695,0.8792394965043666,0.9408740359897172,0.7379032258064516,32.58360301545056,15.522176920324306,1.396399436138795,21.587164551489145,389.0,366.0,1,33.61547262794322,4,0,3,2,0,0,0,5
88,1324.0,176.71067811865476,1624.700906344411,38.32175226586103,0.9346910550298206,0.8401015228426396,0.5200314218381775,72.13802139056834,25.642264294667665,1.2928826971721845,41.058119260742515,1576.0,1324.0,1,67.89698078707183,6,1,3,3,1,0,0,8
89,505.0,109.31980515339465,1637.6376237623763,25.815841584158417,0.9436981753588083,0.9386617100371747,0.6062424969987995,45.52749626790263,15.060847665216409,1.3461712995780626,25.357168021907675,538.0,505.0,1,51.24451190127583,4,0,1,1,1,0,0,3
90,307.0,70.52691193458118,1721.4625407166125,33.76547231270359,0.8086538780359239,0.941717791411043,0.655982905982906,26.470615260468286,15.572258346163592,0.4223872622642534,19.77080019204319,326.0,307.0,1,28.231188426986208,6,0,1,2,0,0,3,6
91,801.0,110.71067811865474,250.3183520599251,37.184769038701624,0.42302093509981736,0.9615846338535414,0.6199690402476781,34.16767323516967,30.960008943383652,-0.5316429950275808,31.935323316554435,833.0,801.0,1,38.47076812334269,7,0,1,2,4,1,0,8
92,949.0,122.95331880577403,1106.9220231822972,42.26870389884088,0.7208913039548474,0.949,0.6202614379084967,42.68340775043172,29.5816564588415,0.06051200798842782,34.76067214473376,1000.0,949.0,1,45.5411901469428,6,1,4,2,0,0,0,7
93,271.0,74.76955262170047,1734.6937269372693,26.782287822878228,0.8310201177235732,0.9033333333333333,0.49816176470588236,26.82402035471662,14.920656408021937,1.467532753114041,18.575465448360347,300.0,271.0,1,32.14031735997639,3,0,1,2,0,0,3,6
94,1188.0,137.74011537017762,304.14309764309763,44.69949494949495,0.7478208598927256,0.9376479873717443,0.6875,48.25337994473026,32.0354462557813,-0.20460168765312398,38.89226888657144,1267.0,1188.0,2,51.62363799656123,6,2,0,3,4,1,0,10
95,1033.0,136.66904755831214,685.3920619554696,48.04549854791868,0.8944190561678074,0.9618249534450651,0.7686011904761905,55.03147988199525,24.611721307052566,0.0014549119333450782,36.266464532835606,1074.0,1033.0,1,56.22277118748239,7,1,2,4,0,0,0,7
96,1324.0,152.61017305526642,735.5249244712991,49.37839879154078,0.8429669005555593,0.9538904899135446,0.623352165725047,57.14405592425232,30.74152665402297,-0.2928323459720986,41.058119260742515,1388.0,1324.0,1,60.63827174318213,6,1,2,2,1,0,1,7
97,557.0,124.49747468305833,862.7576301615799,33.21903052064632,0.8260402021180236,0.8569230769230769,0.5631951466127402,39.33335958144082,22.1687219839352,1.385713143817191,26.63070457981699,650.0,557.0,1,43.04648650006177,3,1,0,0,2,0,0,3
98,1083.0,128.2253967444162,981.9501385041551,40.390581717451525,0.7233552775734352,0.9533450704225352,0.6951219512195121,45.107266514623895,31.145486124320175,0.6451685276506969,37.13379090462191,1136.0,1083.0,1,46.61544808322666,8,1,0,2,1,0,0,4
99,867.0,115.49747468305833,1012.8535178777394,37.40715109573241,0.3794619694357184,0.9475409836065574,0.7100737100737101,35.070723362652096,32.447690518102924,1.2404351350918008,33.224970809398556,915.0,867.0,1,37.73592452822641,7,1,0,2,1,0,0,4
100,1239.0,140.71067811865476,1485.0589184826472,40.243744955609365,0.7236882986333628,0.9329819277108434,0.6883333333333334,48.244847444085494,33.295070793647994,-1.381218556898047,39.71830555206083,1328.0,1239.0,1,50.80354318352215,7,3,5,0,1,0,0,9
101,1028.0,131.88225099390857,1755.9494163424124,37.68968871595331,0.8325356459027601,0.936247723132969,0.6502213788741303,49.25790568608777,27.28747481005,-1.3502495105786214,36.17858830838687,1098.0,1028.0,1,51.15662224971465,8,1,2,3,0,0,3,9
102,938.0,149.53300858899107,761.5277185501066,43.953091684434966,0.91482179746153,0.8107173725151253,0.4867669953295278,58.51747533016513,23.632735680123528,-0.5171666445840826,34.558626896356614,1157.0,938.0,1,60.440052945046304,5,0,1,4,1,0,1,7
103,1219.0,139.53910524340094,1681.2026251025432,43.94503691550451,0.6363337709395093,0.9413127413127413,0.6484042553191489,45.315239071662084,34.95680315313615,1.1100360262595388,39.39643391262924,1295.0,1219.0,1,49.09175083453431,9,1,1,1,1,0,3,7
104,1038.0,139.81727983645297,1863.4682080924856,46.46724470134875,0.7416554301382913,0.8364222401289283,0.5986159169550173,46.0120861245576,30.864035645925618,-0.015967050004354298,36.3541283410165,1241.0,1038.0,1,52.88667128870941,4,2,0,2,2,0,0,6
105,531.0,90.76955262170047,1130.2749529190207,34.986817325800374,0.6171449399447343,0.9619565217391305,0.7042440318302388,30.300997053351644,23.8423241392925,-1.114277879201996,26.001734523957655,552.0,531.0,1,32.01562118716424,4,0,3,1,0,0,0,4
106,1865.0,174.50966799187808,1348.8268096514746,46.48793565683646,0.6378704218523642,0.9264778936910084,0.6451054998270495,56.96151541094055,43.86855246828941,-1.102058967464563,48.72978299696273,2013.0,1865.0,1,59.81638571495272,7,1,5,2,0,0,0,8
107,953.0,130.8111831820431,59.09863588667366,46.836306400839455,0.8725066096611004,0.9352306182531894,0.6144422952933591,51.148372728453126,24.991213002978352,0.4352008289907775,34.833852588144914,1019.0,953.0,1,53.23532661682466,6,1,2,0,1,1,0,5
108,547.0,100.76955262170047,281.17733089579525,44.24497257769653,0.7901854943129657,0.9224283305227656,0.5913513513513513,36.00116899367736,22.06395560263015,0.18743965631812473,26.390567083147985,593.0,547.0,1,37.8549864614954,5,0,0,3,4,1,0,8
109,723.0,104.76955262170048,708.3388658367911,48.178423236514526,0.7875288655164465,0.9717741935483871,0.8060200668896321,38.951065257955925,24.004675515648096,-0.11925425164135556,30.340603007249587,744.0,723.0,1,40.024992192379,6,0,2,3,0,0,1,6
110,931.0,122.8111831820431,529.1740064446832,49.68958109559613,0.7850439182200561,0.9568345323741008,0.6519607843137255,44.56198329316244,27.603479710238545,-0.6067051463741159,34.42943531556155,973.0,931.0,1,46.22769732530488,6,0,4,1,1,2,0,8
